label,path,segment,duration_s,n_imu,pitch_mean_deg,pitch_std_deg,pitch_absmax_deg,pitch_rms_deg,zero_cross_hz,steady_mean_deg,steady_std_deg,pwm_std,pwm_sat_pct
kp=25/kd=2.0/ki=0.3,results/rosbag/kp25_kd20_ki03_run1,0,3.3220295906066895,998,10.797896030670655,4.026351971206746,28.840843200683587,5.889263153102859,0.0,4.774670255661011,5.020218027245091,73.36613340684282,14.343029087261785
kp=25/kd=2.0/ki=0.3,results/rosbag/kp25_kd20_ki03_run2,0,2.604071617126465,782,10.641968290519227,4.32503180674575,28.71163940429686,5.988472380251008,0.7680280322731506,5.460869905602841,5.403179024484038,80.29081564964254,14.980793854033292
kp=25/kd=2.0/ki=0.0,results/rosbag/kp25_kd20_ki0_run2,0,2.6339969635009766,792,11.339051317686986,4.356087576378373,29.817562103271484,6.510907511882362,0.0,5.607291984317885,5.533513778295575,85.9058489889916,12.76864728192162
kp=25/kd=2.0/ki=0.3,results/rosbag/kp25_kd20_ki03_run3,0,3.080016851425171,926,10.063840503569041,4.5952400225966334,29.144256591796875,5.815254938534778,0.6493470966155817,4.3461739688084045,5.716010514013968,97.48861172391692,14.91891891891892
kp=25/kd=2.0/ki=0.0,results/rosbag/kp25_kd20_ki0_run1,0,2.15600323677063,652,9.72403153905108,5.414798659876559,29.905620574951172,6.301938105995413,0.9276423921309601,6.669882268081476,5.833028808737302,116.19076851929084,14.285714285714285
